Date,Hour,grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001
2021-05-22,12,1724,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,11,15077,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,12,9194,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,18,2852,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,12,14978,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18,10,8558,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-23,14,3202,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,15,9520,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,12,8418,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,14,12635,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,14,5308,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,8,13519,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,8,4033,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-21,11,15375,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,8,11243,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,19,6776,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,11,10364,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20,19,447,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,9,12659,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,18,2295,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,18,13033,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,10,9859,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21,13,15984,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,13,4894,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,21,13589,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,21,3734,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,16,3600,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,14,12466,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,14,2459,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,14,9256,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-24,10,1964,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,13,16490,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,15,16848,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,16,15790,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,16,14415,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-16,14,5167,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,12,144,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,10,2257,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-10,8,14958,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-20,10,4512,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,10,16956,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-08,12,1071,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03,16,1190,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,12,6021,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,11,12739,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,12,13178,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,11,15789,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-08,19,4724,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-30,12,1030,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,3,3698,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,9,12039,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,4,760,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,14,8289,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,18,14621,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,23,7038,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-11,16,14434,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,16,1654,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,15,11248,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,15,5444,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,11,524,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,23,226,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,9,1522,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,17,17030,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,10,13451,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,12,13758,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,14,16132,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,14,15398,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,16,12397,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,14,2856,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,12153,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,19,15252,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-07,9,13471,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-29,1,2201,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,14,14038,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,14,2299,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,2187,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,16,11826,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,18,16307,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-17,22,13109,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,15,2444,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,19,482,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,16,6260,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,14178,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,8,11511,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,10,1084,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-08,11,74,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,14,13940,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,17161,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,20,5245,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22,13,1399,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,11,5147,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,18,9038,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,15,11366,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,13,12251,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,10,16539,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,13,882,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,9,10253,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16,21,6932,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,17,2764,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-27,9,237,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-18,9,7906,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,15,9768,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,14,4026,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,19,14369,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18,14,16169,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,10,4665,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-18,15,4479,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,11,13411,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19,11,9893,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,9,4811,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,15,16083,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,9,6131,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,11,8267,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,17,3934,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,15,52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,12,12566,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,13,3033,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,8,15472,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,15,1282,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,12,13621,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,9,15057,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14,0,15869,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,18,7783,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-30,18,9253,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-16,18,2886,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,15,11987,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,14,3221,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,15,14991,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,13,13192,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,10,16398,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,14,5197,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,21,7630,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-07,14,4521,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,15,17098,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,12,13684,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,18,68,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,13,12222,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,10,9773,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18,13,168,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,15,3358,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,14,17191,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,8,7372,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,13,13354,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-21,22,7136,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,19,11917,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,13,1619,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-07,14,350,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,11,15606,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,13,10617,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,11,13756,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,10,2603,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-17,13,2926,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,21,4396,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,11,5318,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,10,9902,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-02,10,3543,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27,16,8845,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,11,4787,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,21,8122,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,10,5403,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,11,3540,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-24,12,4515,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,15,16918,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,10,238,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,17,2406,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,12,9189,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,17,12162,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,14,6926,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-17,16,14265,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,470,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,10,12133,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,8,99,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18,18,16004,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,12,10997,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-27,7,16466,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,18,5901,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03,10,2025,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,16,17229,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,19,2926,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23,13,3643,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,16828,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,17,15769,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,19,15897,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,16,3378,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,9,13752,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-08,14,10144,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,20,5026,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-30,8,13565,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,17,11291,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,13,3300,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04,14,13722,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,15,1419,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,17,997,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,18,7534,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,6,4391,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,13,3519,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,16,11654,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-29,23,1490,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,19,1551,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,21,7380,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,1160,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-10,12,16797,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,12,12629,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,18,11350,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,16,15481,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,15,15774,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,8,3609,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-20,9,1244,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,17,777,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,8,3211,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,12,15835,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,13,15584,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,17,15022,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-13,11,17187,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-22,12,3222,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,8,15383,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,12,10748,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,12,621,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,18,2408,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-06,22,11703,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,13,16601,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,12,12444,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,10,10905,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,6516,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,11,4072,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22,9,6908,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-16,18,2424,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,9,5658,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,7,1523,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-04,23,17064,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,10,13663,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03,12,13271,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,15,388,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,9,8431,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,11,14762,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,15,434,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,17,6736,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,11,3253,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,9,5196,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23,16,15921,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,12,16380,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,21,16247,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,11,1112,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-10,18,599,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06,9,13016,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,6192,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-27,10,8410,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,11,14590,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,15,1979,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-05,9,1747,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,17,14867,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,15,276,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-25,12,3545,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,10,3613,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,10,14205,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
